"Source: EMFAC2021 (v1.0.1) Emissions Inventory"
"Region Type: County"
"Region: San Mateo"
"Calendar Year: 2020, 2030, 2040, 2050"
"Season: Annual"
"Vehicle Classification: EMFAC202x Categories"
"Units:  miles/day for CVMT and EVMT, trips/day for Trips, kWh/day for Energy Consumption, tons/day for Emissions, 1000 gallons/day for Fuel Consumption"

Region,"Calendar Year","Vehicle Category","Model Year",Speed,Fuel,Population,"Total VMT",CVMT,EVMT,Trips,"Energy Consumption",NOx_RUNEX,NOx_IDLEX,NOx_STREX,NOx_TOTEX,PM2.5_RUNEX,PM2.5_IDLEX,PM2.5_STREX,PM2.5_TOTEX,PM2.5_PMTW,PM2.5_PMBW,PM2.5_TOTAL,PM10_RUNEX,PM10_IDLEX,PM10_STREX,PM10_TOTEX,PM10_PMTW,PM10_PMBW,PM10_TOTAL,CO2_RUNEX,CO2_IDLEX,CO2_STREX,CO2_TOTEX,CH4_RUNEX,CH4_IDLEX,CH4_STREX,CH4_TOTEX,N2O_RUNEX,N2O_IDLEX,N2O_STREX,N2O_TOTEX,ROG_RUNEX,ROG_IDLEX,ROG_STREX,ROG_TOTEX,ROG_DIURN,ROG_HOTSOAK,ROG_RUNLOSS,ROG_TOTAL,TOG_RUNEX,TOG_IDLEX,TOG_STREX,TOG_TOTEX,TOG_DIURN,TOG_HOTSOAK,TOG_RUNLOSS,TOG_TOTAL,CO_RUNEX,CO_IDLEX,CO_STREX,CO_TOTEX,SOx_RUNEX,SOx_IDLEX,SOx_STREX,SOx_TOTEX,NH3_RUNEX,"Fuel Consumption"
"San Mateo",2030,LDT2,Aggregate,Aggregate,Gasoline,206077.47344670427,5643288.702561728,5643288.702561728,0,980667.9472120483,0,0.1930854541513919,0,0.23807508723837884,0.4311605413897707,0.0051420277225957935,0,0.00153183274317793,0.006673860465773724,0.01244132193529121,0.017216193996680715,0.03633137639774565,0.005592424311436301,0,0.001666007873967238,0.007258432185403538,0.04976528774116484,0.04918912570480206,0.10621284563137043,1898.9780334243371,0,82.21035786098686,1981.188391285324,0.00935083188122957,0,0.056780944826356074,0.06613177670758565,0.022725830040748275,0,0.03154521779684769,0.05427104783759597,0.0329448870427309,0,0.24831827893421415,0.28126316597694506,0.1738683625667267,0.0489017254263578,0.13368445172161963,0.6377177056916492,0.04807310183736152,0,0.27187725906387644,0.31995036090123796,0.1738683625667267,0.048901725426337694,0.1336844517215646,0.6764049006158669,3.3585882604763415,0,2.752084541224382,6.110672801700724,0.0187733311691165,0,0.0008127330840540656,0.019586064253170565,0.25440467472644057,208.91384042367758
"San Mateo",2030,LDT2,Aggregate,Aggregate,"Plug-in Hybrid",3821.263222093761,114216.69163672028,48686.65749850186,65530.03413821843,15800.923423909875,19792.023417513057,0.00034478639805202784,0,0.002041317241747581,0.002386103639799609,0.000036698250253361294,0,0.000020538983892086038,0.00005723723414544733,0.0002518047021750394,0.0001704686969687418,0.00047951063328922856,0.000039912695531027975,0,0.000022338018977524235,0.00006225071450855221,0.0010072188087001577,0.0004870534199106908,0.0015565229431194006,14.478591933195975,0,1.2925921533002271,15.771184086496202,0.000042565383533972854,0,0.0007028712099902928,0.0007454365935242657,0.00005419074674173469,0,0.00032035512549135524,0.00037454587223308995,0.00014491217341748306,0,0.0030765465717815634,0.0032214587451990465,0.001278705184548272,0.00045412988773309943,0.00043509711922718467,0.005389390936707603,0.00021145550328147646,0,0.0033684312444028012,0.0035798867476842778,0.001278705184548272,0.0004541298877329125,0.0004350971192270057,0.005747818939192468,0.0216082160314249,0,0.024004661544022594,0.04561287757544749,0.00014313562160286927,0,0.000012778589395659498,0.00015591421099852876,0.0022535527022669315,1.6630516562845148
"San Mateo",2040,LDA,Aggregate,Aggregate,Gasoline,239013.44866363314,5833280.290367908,5833280.290367908,0,1122617.3346536795,0,0.12535536032767833,0,0.2048936589192719,0.3302490192469502,0.003239388774047374,0,0.0010921856261796822,0.004331574400227056,0.012860181687729686,0.015333424817468952,0.032525180905425694,0.0035231308564456845,0,0.0011878515204435957,0.00471098237688928,0.05144072675091874,0.04380978519276843,0.09996149432057645,1511.9057427286102,0,70.56057344541016,1582.4663161740204,0.005866142359845085,0,0.04138884782272794,0.04725499018257302,0.018802038125147927,0,0.02912159681394859,0.047923634939096516,0.01833218919226912,0,0.17222945760732186,0.19056164679959098,0.24349715663408047,0.050366354101202666,0.1856822745993515,0.6701074321342255,0.02675028743606459,0,0.1885695771785772,0.21531986461464178,0.24349715663408047,0.05036635410118194,0.1856822745992751,0.6948656499491793,2.767240834594276,0,2.1985651037432956,4.965805938337572,0.014946727505610276,0,0.0006975631047109909,0.015644290610321267,0.26872849486729977,166.86909579484433
"San Mateo",2040,LDA,Aggregate,Aggregate,"Plug-in Hybrid",11148.361816461207,281077.0165814882,115888.32707715273,165188.6895043354,46098.47611267803,49891.90764164901,0.0008290863713727396,0,0.0059554502975885945,0.006784536668961334,0.00006528932212839529,0,0.00004638519312781948,0.00011167451525621477,0.0006196687492373124,0.0004242819448201996,0.0011556252093137267,0.00007100809486956858,0,0.000050448129752154044,0.00012145622462172263,0.0024786749969492494,0.0012122341280577133,0.0038123653496286852,34.72803019533333,0,2.989754448168103,37.71778464350143,0.00010102198324211101,0,0.0019926317764762795,0.0020936537597183906,0.00012420688533494893,0,0.0008816617704077851,0.001005868655742734,0.0003521432639310067,0,0.008975684828280756,0.009327828092211762,0.009190092702192381,0.001970889632402601,0.00396184255753694,0.024450652984343686,0.0005138466241010031,0,0.009827245097734772,0.010341091721835775,0.009190092702192381,0.00197088963240179,0.00396184255753531,0.025463916613965257,0.05205872635653783,0,0.07003250930927099,0.12209123566580882,0.0003433219343419262,0,0.00002955676652488003,0.00037287870086680626,0.005355421250633598,3.9772932633806652
"San Mateo",2040,LDT1,Aggregate,Aggregate,Gasoline,31069.933098235306,705649.2250164552,705649.2250164552,0,142822.63201653413,0,0.01834644772943365,0,0.02917278150901161,0.04751922923844526,0.0004303222475576465,0,0.00015019649483408954,0.000580518742391736,0.0015556902445613347,0.0022502700157603426,0.004386479002713413,0.0004680147071977323,0,0.00016335239219181997,0.0006313670993895522,0.006222760978245339,0.006429342902172407,0.013283470979807298,212.17088624440586,0,10.436453340463789,222.60733958486966,0.0008541940020078597,0,0.005689100355995943,0.006543294358003803,0.0024950275359639468,0,0.004017789203190458,0.0065128167391544055,0.0028362261494634415,0,0.023859226434545747,0.02669545258400919,0.03958706824370757,0.00774951219113118,0.030162101410550354,0.1041941344293983,0.004138614539491272,0,0.02612284973240812,0.030261464271899394,0.03958706824370757,0.00774951219112799,0.03016210141053793,0.10776014611727289,0.376441074991271,0,0.2961375430429172,0.6725786180341882,0.002097525217144583,0,0.0001031749663992969,0.00220070018354388,0.032274742033236006,23.473665817818368
"San Mateo",2040,LDT1,Aggregate,Aggregate,"Plug-in Hybrid",616.3906411740295,15546.839422661507,6339.360610416443,9207.478812245066,2548.7753013436813,2780.933028110949,0.000045352949842949576,0,0.00032927562702444996,0.00037462857686739956,0.0000031939550594660413,0,0.0000021914317806695105,0.000005385386840135552,0.000034274913889449926,0.000023512476506390597,0.00006317277723597607,0.0000034737175464265702,0,0.0000023833820096332628,0.000005857099556059833,0.0001370996555577997,0.00006717850430397315,0.00021013525941783267,1.8997038981422318,0,0.18799121642590674,2.0876951145681386,0.000005514238888840131,0,0.00011010036040387855,0.00011561459929271869,0.000006763799604503875,0,0.000048675450107467734,0.00005543924971197161,0.00001926305429451499,0,0.0004962637755540804,0.0005155268298485954,0.00029376305726291197,0.00007996514405131138,0.000104902696661934,0.0009941577278247528,0.000028108603608133094,0,0.0005433463684164733,0.0005714549720246064,0.00029376305726291197,0.00007996514405127849,0.0001049026966618908,0.0010500858700006877,0.0028477332240146483,0,0.0038720830940765292,0.0067198163180911775,0.00001878050708084016,0,0.0000018584845641866238,0.000020638991645026783,0.0002934937698898137,0.22014484131679263
"San Mateo",2040,LDT2,Aggregate,Aggregate,Gasoline,259398.74860291806,6086990.771883111,6086990.771883111,0,1210621.464444306,0,0.16056658328941484,0,0.27835828103785154,0.4389248643272664,0.0034719227296421615,0,0.0011721281484772036,0.004644050878119365,0.01341951755467825,0.019254660807891233,0.03731822924068885,0.003776032749756803,0,0.0012747963074679074,0.005050829057224711,0.053678070218713,0.05501331659397495,0.11374221586991266,1944.9720272543134,0,94.80920382328677,2039.7812310776,0.008371263209606761,0,0.05535558661997868,0.06372684982958544,0.021574621373041603,0,0.037846852925531374,0.059421474298572974,0.027414371587279007,0,0.2327059901899863,0.26012036177726533,0.24627434221061778,0.05053539872623917,0.19270179373514812,0.7496318964492703,0.04000298666719269,0,0.25478376804214214,0.29478675470933485,0.24627434221061778,0.05053539872621838,0.192701793735069,0.78429828938124,3.4814260755392614,0,2.94640172407557,6.427827799614832,0.019228028623622283,0,0.0009372855030056601,0.020165314126627944,0.28044904177113045,215.09238216972142
"San Mateo",2040,LDT2,Aggregate,Aggregate,"Plug-in Hybrid",6690.422371080291,161727.57359778808,66299.747783732,95427.82581405608,27664.896505383764,28822.047600500508,0.00047432056963206545,0,0.00357402087919418,0.004048341448826246,0.00003529249294950531,0,0.000025465286228409905,0.00006075777917791522,0.0003565482673303964,0.00024460735478339644,0.0006619134012917081,0.00003838380620055687,0,0.000027695822248416617,0.00006607962844897349,0.0014261930693215857,0.0006988781565239898,0.002191150854294549,19.867916821713763,0,2.2026191615454422,22.070535983259205,0.00005740976754760246,0,0.0011890726004339118,0.0012464823679815143,0.00007008538009007059,0,0.0005229121116733833,0.0005929974917634538,0.0002014612702694605,0,0.005386542306352719,0.005588003576622179,0.004081437249663941,0.0009802844018894673,0.0015848814245517393,0.012234606652727327,0.0002939718126635647,0,0.00589758580950364,0.006191557622167204,0.004081437249663941,0.0009802844018890642,0.0015848814245510877,0.0128381606982713,0.029782813458709728,0,0.042028333373052014,0.07181114683176174,0.000196414584881692,0,0.000021775132851099334,0.00021818971773279134,0.0030694015488804353,2.3273104429409157
"San Mateo",2050,LDA,Aggregate,Aggregate,Gasoline,243756.93051113427,5729795.580766812,5729795.580766812,0,1146037.6263786585,0,0.11852403237987871,0,0.1965029734498612,0.3150270058297399,0.0027537648023078128,0,0.0009073209665981604,0.0036610857689059733,0.01263203695592766,0.015063839491325271,0.0313569622161589,0.002994970478422366,0,0.0009867943359352259,0.003981764814357592,0.05052814782371064,0.0430395414037865,0.09754945404185472,1469.2928430114773,0,70.45818506033409,1539.7510280718113,0.005458583014639,0,0.03749842577788908,0.04295700879252808,0.018069621865249103,0,0.028764928247733357,0.04683455011298246,0.016659056487540028,0,0.14855675667807852,0.16521581316561856,0.21819757285111152,0.04200846317072881,0.16931917562092577,0.5947410248083846,0.02430885612086423,0,0.16265094939609873,0.18695980551696295,0.21819757285111152,0.042008463170711524,0.16931917562085613,0.6164850171596421,2.6688834382634727,0,2.067375465198145,4.736258903461618,0.014525455608629185,0,0.0006965508912851001,0.015222006499914285,0.26509678213092464,162.36482203597836
"San Mateo",2050,LDA,Aggregate,Aggregate,"Plug-in Hybrid",11525.352944020562,275655.7291872094,112240.6541139603,163415.07507324909,47657.334425190435,49356.22322128599,0.0008029902492068349,0,0.00615683880289316,0.006959829052099995,0.000054077060315151213,0,0.00003945476513656588,0.0000935318254517171,0.0006077168564083416,0.0004168340462087242,0.0011180827280687828,0.00005881373713107688,0,0.00004291065697334537,0.00010172439410442225,0.0024308674256333664,0.0011909544177392123,0.003723546237477001,33.635323685979166,0,3.051488278604273,36.68681196458344,0.00009718598402433052,0,0.0020389983367030276,0.002136184320727358,0.00011866802084692398,0,0.0008927908223058227,0.0010114588431527466,0.0003410592876979533,0,0.009279205076343987,0.00962026436404194,0.010095155354640886,0.0019559321206532435,0.003947826832469199,0.02561917867180527,0.0004976729120004471,0,0.010159561564601398,0.010657234476601845,0.010095155354640886,0.001955932120652439,0.003947826832467575,0.026656148784362746,0.050422070765011484,0,0.07240071686164248,0.12282278762665397,0.0003325194180359509,0,0.00003016706828862736,0.00036268648632457824,0.00519508317503572,3.868578482559184
"San Mateo",2050,LDT1,Aggregate,Aggregate,Gasoline,32735.15428463545,706701.3546996703,706701.3546996703,0,149786.69871523776,0,0.016017194411755857,0,0.02880400556948214,0.044821199981238,0.0003531837627756215,0,0.00012276523745942126,0.00047594900023504276,0.0015580097934620688,0.002261717628617107,0.004295676422314218,0.00038411956681436214,0,0.00013351839694491805,0.0005176379637592802,0.006232039173848275,0.00646205036747745,0.013211727505085005,208.60908733660906,0,10.63408719897961,219.24317453558868,0.0007312357466658409,0,0.00511049637787355,0.0058417321245393915,0.0023328253992830304,0,0.0040699309442292515,0.006402756343512282,0.002269819447886227,0,0.020490240423503652,0.02276005987138988,0.04100504886248378,0.006812815089920473,0.031803129935601276,0.10238105375939541,0.0033121152101425817,0,0.02243423411201182,0.025746349322154402,0.04100504886248378,0.006812815089917673,0.03180312993558818,0.10536734321014404,0.3588396784967069,0,0.2818956328753641,0.6407353113720711,0.002062313208750105,0,0.00010512877829750897,0.0021674419870476138,0.032623633781981395,23.11891881679822
"San Mateo",2050,LDT1,Aggregate,Aggregate,"Plug-in Hybrid",808.9844626543447,18056.08069385479,7345.755796017456,10710.324897837334,3345.1507531926136,3234.837337945767,0.00005255288579544154,0,0.0004321591672550047,0.00048471205305044624,0.000003516967978840076,0,0.000002691159654468864,0.00000620812763330894,0.00003980684395959922,0.00002737050611042873,0.00007338547770333689,0.000003825023568227529,0,0.0000029268816679989834,0.000006751905236226512,0.00015922737583839687,0.00007820144602979637,0.00024418072710441973,2.2013135602928893,0,0.24600762677623023,2.4473211870691194,0.000006299102307962949,0,0.0001419596262236556,0.00014825872853161854,0.000007612119505541291,0,0.00006159915678757835,0.00006921127629311965,0.000022321130067979674,0,0.0006513234578590635,0.0006736445879270431,0.0007957973920205449,0.00014406620429492135,0.0003057138602072402,0.0019192220444497494,0.000032570940598193376,0,0.0007131172028364506,0.000745688143434644,0.0007957973920205449,0.0001440662042948621,0.0003057138602071144,0.0019912655999571654,0.0032999470779386452,0,0.005081931573860587,0.008381878651799231,0.000021762225653513283,0,0.000002432035845759875,0.00002419426149927316,0.00034008690998278533,0.25806696131968737
"San Mateo",2050,LDT2,Aggregate,Aggregate,Gasoline,278096.44444577757,6151008.113801664,6151008.113801664,0,1286105.1144230035,0,0.14913863601092706,0,0.2920271772622706,0.4411658132731977,0.0030281541391959112,0,0.0010342844224104568,0.004062438561606368,0.013560651634862518,0.019561216284370186,0.03718430648083908,0.0032933939178116114,0,0.0011248786783880152,0.004418272596199627,0.054242606539450074,0.05588918938391483,0.11455006851956454,1942.8905483613757,0,99.03634000654463,2041.9268883679204,0.008075073282492427,0,0.05489922132547382,0.06297429460796625,0.020911701070991395,0,0.0399434299908166,0.060855131061807996,0.02588725059240954,0,0.22715202833235662,0.2530392789247662,0.2940030296044897,0.051838343823218475,0.22960828417387313,0.8284889365263476,0.03777461529626911,0,0.24870287889745823,0.28647749419372737,0.2940030296044897,0.05183834382319715,0.22960828417377865,0.861927151795193,3.4915403878505282,0,3.0320437614592453,6.523584149309773,0.01920745108565668,0,0.000979075047733649,0.02018652613339033,0.284358546952245,215.31863905004917
