"Source: EMFAC2021 (v1.0.1) Emissions Inventory"
"Region Type: County"
"Region: San Mateo"
"Calendar Year: 2020, 2030, 2040, 2050"
"Season: Annual"
"Vehicle Classification: EMFAC202x Categories"
"Units:  miles/year for CVMT and EVMT, trips/year for Trips, kWh/year for Energy Consumption, tons/year for Emissions, 1000 gallons/year for Fuel Consumption"

Region,"Calendar Year","Vehicle Category","Model Year",Speed,Fuel,Population,"Total VMT",CVMT,EVMT,Trips,"Energy Consumption",NOx_RUNEX,NOx_IDLEX,NOx_STREX,NOx_TOTEX,PM2.5_RUNEX,PM2.5_IDLEX,PM2.5_STREX,PM2.5_TOTEX,PM2.5_PMTW,PM2.5_PMBW,PM2.5_TOTAL,PM10_RUNEX,PM10_IDLEX,PM10_STREX,PM10_TOTEX,PM10_PMTW,PM10_PMBW,PM10_TOTAL,CO2_RUNEX,CO2_IDLEX,CO2_STREX,CO2_TOTEX,CH4_RUNEX,CH4_IDLEX,CH4_STREX,CH4_TOTEX,N2O_RUNEX,N2O_IDLEX,N2O_STREX,N2O_TOTEX,ROG_RUNEX,ROG_IDLEX,ROG_STREX,ROG_TOTEX,ROG_DIURN,ROG_HOTSOAK,ROG_RUNLOSS,ROG_TOTAL,TOG_RUNEX,TOG_IDLEX,TOG_STREX,TOG_TOTEX,TOG_DIURN,TOG_HOTSOAK,TOG_RUNLOSS,TOG_TOTAL,CO_RUNEX,CO_IDLEX,CO_STREX,CO_TOTEX,SOx_RUNEX,SOx_IDLEX,SOx_STREX,SOx_TOTEX,NH3_RUNEX,"Fuel Consumption"
"San Mateo",2020,LDT2,Aggregate,Aggregate,Gasoline,109543.06150004422,1207623192.9467268,1207623192.9467268,0,181245730.02004215,0,117.94748590791815,0,80.41520899497452,198.36269490289266,1.9511618223525695,0,0.4497816208937999,2.400943443246369,2.6623534098396022,3.6941763135225405,8.757473166608511,2.122021215575323,0,0.48916510903325267,2.6111863246085756,10.649413639358409,10.554789467207257,23.815389431174243,484035.4627718829,0,18654.094861268328,502689.5576331512,4.5208721889975285,0,18.72352463307478,23.24439682207231,8.992978824319016,0,8.025677620801098,17.018656445120115,18.643032985891722,0,90.8757053698464,109.51873835573812,49.88830502263924,15.776601659044726,38.951599609810714,214.1352446472328,27.190071666143215,0,99.49723186133988,126.6873035274831,49.88830502263924,15.776601659038228,38.951599609794684,231.30380981895524,1206.745039097366,0,869.5679804850075,2076.3130195823737,4.785183335600274,0,0.18441471903664225,4.969598054636916,46.07661616028396,53007.98575641198
"San Mateo",2020,LDT2,Aggregate,Aggregate,Diesel,412.6233385372686,4683311.859218629,4683311.859218629,0,692940.8839631362,0,0.3090311820109133,0,0,0.3090311820109133,0.030661901380344914,0,0,0.030661901380344914,0.010324935270006037,0.014366126345146231,0.05535296299549718,0.03204829650059185,0,0,0.03204829650059185,0.04129974108002415,0.041046075271846366,0.11439411285246237,1720.872383672211,0,0,1720.872383672211,0.003559551053950107,0,0,0.003559551053950107,0.2711241448541585,0,0,0.2711241448541585,0.0766350384596749,0,0,0.0766350384596749,0,0,0,0.0766350384596749,0.08724389624279928,0,0,0.08724389624279928,0,0,0,0.08724389624279928,0.7022107177979909,0,0,0.7022107177979909,0.016306140387001344,0,0,0.016306140387001344,0.01600364508184962,153.72484834344988
"San Mateo",2020,LDT2,Aggregate,Aggregate,Electricity,52.49314259743191,551547.3810427636,0,551547.3810427636,93678.17607597192,212942.81076511863,0,0,0,0,0,0,0,0,0.0012159538332683207,0.0009263698109485267,0.002142323644216847,0,0,0,0,0.004863815333073283,0.0026467708884243624,0.007510586221497645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo",2020,LDT2,Aggregate,Aggregate,"Plug-in Hybrid",343.40259868869884,4794185.835720673,2516657.090151783,2277528.74556889,492729.50173270475,687881.5623883349,0.01797755568089141,0,0.06365559786731625,0.08163315354820766,0.0044268449715919155,0,0.0014429506250421475,0.005869795596634063,0.010569370546776775,0.006903259799646118,0.023342425943056955,0.004814597815818944,0,0.0015693404608122623,0.006383938276631206,0.0422774821871071,0.019723599427560343,0.06838501989129865,753.2504495506444,0,44.54409562624719,797.7945451768916,0.0023793467714936173,0,0.023358380586204423,0.02573772735769804,0.0031991298812477946,0,0.011325688740220361,0.014524818621468157,0.007605883160891783,0,0.09593776380673621,0.103543646967628,0.04688413916059006,0.015306249298542738,0.015135840708997641,0.18086987613575845,0.011098486854193047,0,0.10503977547058922,0.11613826232478228,0.04688413916059006,0.015306249298536443,0.015135840708991412,0.19346449149290018,1.1277285088682254,0,0.7485514994617782,1.8762800083300037,0.007446647561899543,0,0.00044036373465172664,0.007887011296551269,0.11601815135758645,84.12643796778752
"San Mateo",2020,LHD1,Aggregate,Aggregate,Gasoline,9054.510717218993,100763103.70035712,100763103.70035712,0,44111880.93824934,0,22.7783494721367,0.12863415732467426,33.442868286911015,56.34985191637239,0.18072786414035383,0,0.016912496723528694,0.19764036086388254,0.2221446180964674,3.032274033864094,3.452059012824444,0.19653708667467296,0,0.01838549239771919,0.21492257907239215,0.8885784723858696,8.663640096754555,9.767141148212817,101500.0630051865,397.2867750433053,1322.054883633693,103219.4046638635,1.0913636457002243,0.3932191404791819,1.7631374381967773,3.2477202243761836,1.2595682851285412,0.010085064792686607,2.597498995471608,3.867152345392836,5.470583054320427,1.473668113929589,8.923530510363516,15.867781678613532,7.757009384443586,2.2633757487846435,11.625128799232897,37.51329561107465,7.9612952884792385,2.1501972757725154,9.76982894415699,19.881321508408746,7.757009384443586,2.2633757487837127,11.62512879922811,41.526835440864154,140.0137024117821,12.24275989065108,156.55626531335426,308.8127276157875,1.0034314578386505,0.003927584240428989,0.01306985848037826,1.0204289005594578,4.987083631894693,10884.35725215584
"San Mateo",2020,LHD1,Aggregate,Aggregate,Diesel,3318.855745673467,36074951.17060172,36074951.17060172,0,13651278.862334438,0,95.8553615903064,2.769772223100113,0,98.62513381340652,1.8176400284719696,0.033263656477690334,0,1.8509036849496598,0.119297480260177,1.0856070693576996,3.0558082345675364,1.8998256449013011,0.03476769141832197,0,1.934593336319623,0.477189921040708,3.1017344838791416,5.513517741239473,25748.3096372428,164.23740831330792,0,25912.547045556108,0.3983986924129158,0.0060988934451872735,0,0.4044975858581031,4.056656669067257,0.02587567056366372,0,4.08253233963092,8.577289285250387,0.1313055850722283,0,8.708594870322615,0,0,0,8.708594870322615,9.76467359431966,0.14948267881628907,0,9.91415627313595,0,0,0,9.91415627313595,25.010703276878818,1.088328448739941,0,26.099031725618758,0.2439783191690954,0.0015562329096357767,0,0.24553455207873118,5.787834429658967,2314.7575628300474
"San Mateo",2020,LHD2,Aggregate,Aggregate,Gasoline,1057.8099040089123,10939360.842117721,10939360.842117721,0,5153451.798583094,0,2.9771035941090833,0.015198611907691183,3.9549297834850927,6.9472319895018675,0.019724586656490836,0,0.0018673686649049981,0.021591955321395833,0.024117162406174262,0.38406581091900793,0.429774928646578,0.021452287677497336,0,0.002030933803436824,0.02348322148093416,0.09646864962469705,1.0973308883400228,1.217282759445654,12507.4767617672,53.93401185725689,149.8249957582288,12711.235769382685,0.12325409309494047,0.046011715595299006,0.20737424364805893,0.3766400523382984,0.16477872192778226,0.0011533486997387763,0.29551192168143,0.461443992308951,0.6001042769288962,0.17406880845566408,1.060447276254611,1.8346203616391714,0.9953716419662647,0.2882109232460477,1.5089122665897203,4.627115193441204,0.8756707521995996,0.25400079668640635,1.1610562866628034,2.290727835548809,0.9953716419662647,0.28821092324592923,1.5089122665890995,5.083222667350102,14.850999003755042,1.4289258225684431,18.24592704946952,34.52585187579301,0.12364914138330932,0.0005331926162671342,0.0014811726166777566,0.12566350661625422,0.5423277715564712,1340.3839295614541
"San Mateo",2020,LHD2,Aggregate,Aggregate,Diesel,1294.7515490288056,14952402.296339687,14952402.296339687,0,5325635.040412119,0,27.422966134675235,1.0480359203594558,0,28.471002055034692,0.6028029064403853,0.012724656432481538,0,0.6155275628728668,0.04944660657623992,0.5249581393293928,1.1899323087784994,0.6300589789713388,0.013300008931531703,0,0.6433589879028705,0.19778642630495968,1.4998803980839792,2.3410258122918095,12944.763567571743,101.5166704826303,0,13046.280238054373,0.1369323114593876,0.0023792994756737973,0,0.13931161093506142,2.0394527716854016,0.015993992776100696,0,2.0554467644615024,2.9480720450454423,0.05122491686781733,0,2.9992969619132595,0,0,0,2.9992969619132595,3.3561840221373433,0.05831616219013813,0,3.4145001843274816,0,0,0,3.4145001843274816,7.7304808814926576,0.42457854539026263,0,8.15505942688292,0.12265821336439736,0.0009619220438521677,0,0.12362013540824952,2.79363007940123,1165.4190456362546
"San Mateo",2020,MCY,Aggregate,Aggregate,Gasoline,10406.932436173396,18408067.708144486,18408067.708144486,0,7222411.110704336,0,13.222340739968557,0,1.392193634367155,14.614534374335712,0.038016089682211464,0,0.03251136483504641,0.07052745451725786,0.020291421246949642,0.0852239692371885,0.176042845001396,0.04047116385017814,0,0.03438330559638967,0.07485446944656782,0.08116568498779857,0.24349705496339566,0.39951720939776203,3920.6040990635433,0,438.9623777805984,4359.566476844142,3.8234645525119726,0,1.701390175641393,5.5248547281533655,0.866270674286835,0,0.07942038146038971,0.9456910557472247,26.473854927410546,0,13.024904601988352,39.498759529398896,15.441046042568926,28.386484821455575,29.614991517491973,112.94128191091536,31.174915937401742,0,14.15183938182093,45.32675531922267,15.441046042568926,28.386484821443894,29.614991517479783,118.76927770071526,303.7808183237145,0,66.4034648540807,370.18428317779524,0.03875916300200224,0,0.00433959000252245,0.04309875300452469,0.17337961641239935,459.71083783150675
"San Mateo",2020,MDV,Aggregate,Aggregate,Gasoline,61130.957552281514,677409823.8802594,677409823.8802594,0,100301864.71607052,0,93.31773743612109,0,57.82994163351915,151.14767906964025,1.1482135811871406,0,0.28063578350148555,1.428849364688626,1.4934330219890146,2.093661026930784,5.015943413608424,1.248298291412021,0,0.3050168599488181,1.5533151513608392,5.9737320879560585,5.981888648373667,13.508935887690566,326560.79348590004,0,12498.837273959733,339059.63075985975,3.53382080143153,0,13.148866118135452,16.682686919566983,6.349703435501206,0,4.958244591757184,11.30794802725839,16.317134138021434,0,69.38042630654849,85.69756044456992,32.97977603045278,10.389436887541027,26.486366783190213,155.55314014575396,23.191069607990894,0,75.95629887531346,99.14736848330436,32.97977603045278,10.389436887536755,26.48636678317932,169.0029481844732,805.7946216340371,0,540.471922612625,1346.266544246662,3.2283859081324833,0,0.12356373125065566,3.3519496393831387,26.212254789681943,35753.41441846511
"San Mateo",2020,MDV,Aggregate,Aggregate,Diesel,930.53232337982,11012569.717725242,11012569.717725242,0,1564217.075917221,0,0.744123062007628,0,0,0.744123062007628,0.0695696340353073,0,0,0.0695696340353073,0.024278560324383858,0.03387585969918584,0.127724054058877,0.07271526417570501,0,0,0.07271526417570501,0.09711424129753543,0.09678817056910241,0.2666176760423429,5216.6896248561225,0,0,5216.6896248561225,0.006971586217294366,0,0,0.006971586217294366,0.8218915748363149,0,0,0.8218915748363149,0.1500941466465006,0,0,0.1500941466465006,0,0,0,0.1500941466465006,0.1708722070201509,0,0,0.1708722070201509,0,0,0,0.1708722070201509,2.3799790634974842,0,0,2.3799790634974842,0.04943078533040143,0,0,0.04943078533040143,0.037631757717497806,466.00481769867633
"San Mateo",2020,MDV,Aggregate,Aggregate,Electricity,62.568783812735006,672799.3693311895,0,672799.3693311895,112514.58680028668,259756.08571564322,0,0,0,0,0,0,0,0,0.0014832687095931274,0.0011281434367200944,0.0026114121463132215,0,0,0,0,0.005933074838372509,0.0032232669620574136,0.009156341800429922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"San Mateo",2020,MDV,Aggregate,Aggregate,"Plug-in Hybrid",291.1261752828602,4066459.192920862,2173849.7541756965,1892609.4387451655,417720.93698833307,571624.4592951308,0.015528736573018252,0,0.05396526063932039,0.06949399721233865,0.004168776227276953,0,0.0013310340578704262,0.00549981028514738,0.008965007927538248,0.005846164789878097,0.020310983002563725,0.004533924509958146,0,0.0014476209826473979,0.005981545492605544,0.03586003171015299,0.01670332797108028,0.05854490517383881,650.6461730507926,0,46.945471701077,697.5916447518696,0.0020600687098609235,0,0.01984731166048778,0.0219073803703487,0.002775796486984617,0,0.00964320843929295,0.012419004926277566,0.006569845095025038,0,0.08133308935021955,0.08790293444524458,0.04307425621853445,0.013657099853892603,0.013903787703767396,0.15853807822143903,0.00958670254049377,0,0.08904949526326751,0.09863619780376129,0.04307425621853445,0.013657099853886984,0.013903787703761675,0.1692713415799444,0.9741145710209819,0,0.6345989688858148,1.6087135399067967,0.006432299829490102,0,0.0004641037819407829,0.006896403611430885,0.10064285639134164,73.56016731858308
"San Mateo",2020,MH,Aggregate,Aggregate,Gasoline,725.8475863526334,1770590.570507101,1770590.570507101,0,23744.7101601606,0,1.4460936344301503,0,0.0103116627080835,1.4564052971382337,0.00465752907352556,0,0.000016079240173440895,0.004673608313699001,0.005855226039043807,0.030751841311764862,0.041280675664507674,0.005059824156408524,0,0.000017427659168870032,0.005077251815577394,0.02342090415617523,0.08786240374789962,0.11636055971965224,3809.670655315353,0,0.875724246841211,3810.5463795621945,0.0599147806513474,0,0.001100663639617773,0.06101544429096517,0.07551722083268834,0,0.0009744703918470729,0.07649169122453542,0.29604691392478166,0,0.005221472532926195,0.30126838645770787,1.4374137954688817,0.4695040600922474,0.010131057244827971,2.218317299263665,0.42416238916910615,0,0.005713709328977613,0.4298760984980838,1.4374137954688817,0.4695040600920544,0.010131057244823804,2.346925011303844,8.308211421987393,0,0.11243835271790151,8.420649774705295,0.03766247297159683,0,0.000008657425736057218,0.03767113039733289,0.08644162330475635,401.8173545577931
"San Mateo",2020,MH,Aggregate,Aggregate,Diesel,249.42832540739357,784311.5362295,784311.5362295,0,8156.306240821772,0,3.353791769877078,0,0,3.353791769877078,0.07255520432224724,0,0,0.07255520432224724,0.003458221910933511,0.013551771618123225,0.08956519785130397,0.07583582870274845,0,0,0.07583582870274845,0.013832887643734044,0.03871934748035208,0.12838806382683457,936.455730026426,0,0,936.455730026426,0.004448722028646714,0,0,0.004448722028646714,0.14753898162709608,0,0,0.14753898162709608,0.0957783660339438,0,0,0.0957783660339438,0,0,0,0.0957783660339438,0.10903730195121107,0,0,0.10903730195121107,0,0,0,0.10903730195121107,0.3149023839321458,0,0,0.3149023839321458,0.008873393951175947,0,0,0.008873393951175947,0.14013692245426418,83.65321940461074
"San Mateo",2020,"Motor Coach",Aggregate,Aggregate,Diesel,66.53666047257519,2706598.2666462045,2706598.2666462045,0,446471.6376366553,0,8.950266863004636,1.5350485284419293,0.8163745536763168,11.301689945122883,0.1883997878434388,0.003999107596078719,0,0.19239889543951752,0.008950541650193242,0.08035364625344289,0.28170308334315364,0.19691839023804228,0.004179929495796266,0,0.20109831973383854,0.03580216660077297,0.2295818464384083,0.4664823327730198,5258.191733411253,235.3605974827704,0,5493.552330894024,0.01186475614703738,0.004826708191191304,0,0.016691464338228684,0.8284302489404591,0.037081157981459424,0,0.8655114069219185,0.25544494627102793,0.10391770376778137,0,0.3593626500388093,0,0,0,0.3593626500388093,0.29080462653106515,0.11830239539009034,0,0.4091070219211555,0,0,0,0.4091070219211555,1.0024057306494174,1.1855455615016732,0,2.187951292151091,0.049791931373896904,0.0022287241150825703,0,0.052020655488979474,0.5826940303914583,490.7368535552879
"San Mateo",2020,OBUS,Aggregate,Aggregate,Gasoline,258.38636867085944,5006136.737106627,5006136.737106627,0,1690522.789847864,0,2.241100373010584,0.0060537180807859765,0.7102112865538921,2.957365377645262,0.005018127526575333,0,0.0005150383725783824,0.005533165899153715,0.016554963450135154,0.08652474828385905,0.10861287763314792,0.00545767154350164,0,0.0005601512227312335,0.006017822766232874,0.06621985380054062,0.2472135665253116,0.31945124309208506,9937.474636610748,35.576204953223055,58.213404916556904,10031.264246480527,0.06897866427649395,0.01892526283919491,0.06480968521720526,0.1527136123328941,0.11713366614759471,0.000533445656081373,0.05981290600847246,0.17748001781214856,0.33092692856614997,0.06941602675545641,0.32430276271760605,0.7246457180392124,0.16040706924214154,0.050740184395164346,0.19465679526833968,1.1304497669448579,0.48288779734019277,0.10129170329319331,0.35507070447223915,0.9392502051056253,0.16040706924214154,0.050740184395143474,0.19465679526825957,1.3450542540111698,7.312105517461267,0.5372960894363945,6.879607071443715,14.729008678341376,0.09824205391221685,0.00035170700533215533,0.0005754987734164021,0.09916925969096542,0.24777819203504944,1057.7842810180107
"San Mateo",2020,PTO,Aggregate,Aggregate,Diesel,0,1589532.067962928,1589532.067962928,0,0,0,7.493811959862887,0,0,7.493811959862887,0.045366241482581435,0,0,0.045366241482581435,0,0,0.045366241482581435,0.04741750161270869,0,0,0.04741750161270869,0,0,0.04741750161270869,3798.9737208032084,0,0,3798.9737208032084,0.011146278022752237,0,0,0.011146278022752237,0.5985298568033629,0,0,0.5985298568033629,0.23997630927752728,0,0,0.23997630927752728,0,0,0,0.23997630927752728,0.2731947608065469,0,0,0.2731947608065469,0,0,0,0.2731947608065469,0.9559831924943175,0,0,0.9559831924943175,0.03597400939101067,0,0,0.03597400939101067,0.33867595594798217,339.36081759009915
